match_id,team1_name,team2_name,team1_strength,team2_strength,team1_form_runs,team2_form_runs,team1_form_runs_ipl,team2_form_runs_ipl,team1_strike_rate,team2_strike_rate,team1_economy,team2_economy,team1_total_runs,team2_total_runs,venue,match_date,team1_momentum,team2_momentum,team1_venue_momentum,team2_venue_momentum,second_innings_dew_prior,team1_bat_first_ratio,team2_bat_first_ratio,team1_chase_ratio,team2_chase_ratio,team1_bowl_first_stingy,team2_bowl_first_stingy,team1_bowl_second_stingy,team2_bowl_second_stingy,team1_pp_bat_ratio,team2_pp_bat_ratio,team1_death_bat_ratio,team2_death_bat_ratio,team1_death_bowl_stingy,team2_death_bowl_stingy,team1_bat_dom,team2_bat_dom,team1_bowl_dom,team2_bowl_dom,team1_field_dom,team2_field_dom,season,h2h_team1_win_prior,toss_team1_won,team1_bats_first_signal,team1_season_win_pct_prior,team2_season_win_pct_prior,team1_season_run_margin_prior,team2_season_run_margin_prior,team1_lineup_bowler_share,team2_lineup_bowler_share,team1_avg_form_pp_sr,team2_avg_form_pp_sr,team1_avg_form_mid_sr,team2_avg_form_mid_sr,team1_avg_form_death_sr,team2_avg_form_death_sr,match_humidity_prior,match_rain_risk,team1_injury_availability,team2_injury_availability,winner,winner_source
1216492,Chennai Super Kings,Mumbai Indians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,114.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-19,0.5,0.5,0.5,0.5,0.0,0.954963452016034,0.9195944352746992,1.0670731707317074,1.1928353658536586,0.8863113897596657,0.8315686274509805,0.954181818181818,1.2148148148148148,1.068556108770586,1.061662198391421,1.0982367758186398,1.1365239294710328,0.9363207547169812,1.2822997416020672,-0.0451861204573582,0.3259855832995194,-0.3037416169745134,-0.7272050706755269,-0.2857491243233013,-0.7194063319684201,2020/21,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,team1,official
1216493,Delhi Capitals,Kings XI Punjab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,107.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-20,0.5,0.5,0.5,0.5,0.0,1.0,1.4147606696533837,1.0492886178861789,1.1070884146341464,1.0318734793187347,1.0061684460260971,1.0,1.0330708661417325,0.9766373037150518,1.167368824205285,1.0377833753148615,1.1002518891687656,1.1408045977011496,0.9452380952380952,-0.098979121001832,2.222188852492264,-0.2539223871273355,-0.2383538778000923,-0.2547736094915072,-0.23928585207561,2020/21,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tie,official
1216534,Royal Challengers Bangalore,Sunrisers Hyderabad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,106.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-21,0.5,0.5,0.5,0.5,0.0,1.0964395189813725,1.0176171388149695,1.1242378048780488,1.0,1.1131233595800525,1.0,0.954181818181818,0.94680412371134,0.9536576024511682,0.9257536794878808,0.9269521410579344,1.2004318100035984,1.0614973262032086,1.3703155818540436,0.8423983885264796,-0.098979121001832,2.778823229819627,-0.2539223871273355,2.780826844024323,-0.2547736094915072,2020/21,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,team1,official
1216496,Chennai Super Kings,Rajasthan Royals,27.827272727272728,0.0,5.636363636363637,0.0,5.636363636363637,0.0,84.6969696969697,0.0,3.91905063460791,0.0,112.0,130.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-22,1.0,0.5,1.0,0.5,0.0,0.954963452016034,0.9738269276114124,1.0670731707317074,0.8663617886178863,0.8863113897596657,1.0471604938271606,0.954181818181818,1.0040816326530613,1.068556108770586,1.0570662581386443,1.0982367758186398,0.801007556675063,0.9363207547169812,0.8822222222222222,-0.0451861204573582,-0.8090467281889042,-0.3037416169745134,0.0014011658394522,-0.2857491243233013,-0.0069694908371532,2020/21,0.5,1.0,0.0,1.0,0.5,-3.0,0.0,0.45454545454545453,0.4,35.714285714285715,0.0,15.584415584415583,0.0,65.75757575757575,0.0,0.0,0.0,1.0,1.0,team2,official
1216508,Kolkata Knight Riders,Mumbai Indians,0.0,39.663245845064026,0.0,10.363636363636363,0.0,10.363636363636363,0.0,118.11991039263766,0.0,5.881818181818182,108.0,119.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-23,0.5,0.0,0.5,0.0,0.0,1.056354633341193,0.9195944352746992,0.932418699186992,1.1928353658536586,1.06025,0.8315686274509805,0.946153846153846,1.2148148148148148,0.9728073535044044,1.061662198391421,1.1032745591939546,1.1365239294710328,0.9363207547169812,1.2822997416020672,-0.1527721215463077,0.3259855832995194,-0.6213392072502736,-0.7272050706755269,-0.6264797874730375,-0.7194063319684201,2020/21,0.5,1.0,0.0,0.5,0.0,0.0,3.0,0.2727272727272727,0.36363636363636365,0.0,39.81018981018981,0.0,70.81741787624141,0.0,42.42424242424243,0.0,0.0,1.0,1.0,team2,official
1216510,Kings XI Punjab,Royal Challengers Bangalore,15.169696969696968,23.59166666666667,7.7,9.272727272727273,7.7,9.272727272727273,39.898989898989896,65.82070707070707,1.8166666666666669,5.715021876519202,126.0,86.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-24,0.5,1.0,0.5,1.0,0.0,1.4147606696533837,1.0964395189813725,1.1070884146341464,1.1242378048780488,1.0061684460260971,1.1131233595800525,1.0330708661417325,0.954181818181818,1.167368824205285,0.9536576024511682,1.1002518891687656,0.9269521410579344,0.9452380952380952,1.0614973262032086,2.222188852492264,0.8423983885264796,-0.2383538778000923,2.778823229819627,-0.23928585207561,2.780826844024323,2020/21,0.5,0.0,1.0,0.0,1.0,24.0,-4.0,0.6,0.36363636363636365,35.930735930735935,27.02020202020202,13.333333333333332,49.368686868686865,23.571428571428573,32.57575757575758,0.0,0.0,1.0,1.0,team1,official
1216539,Chennai Super Kings,Delhi Capitals,31.837891456369714,31.794285714285714,8.272727272727273,7.4,8.272727272727273,7.4,94.82327455153542,95.71428571428571,3.7474041051827425,3.456275303643725,91.0,105.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-25,0.5,0.5,0.5,0.5,0.0,0.954963452016034,1.0,1.0670731707317074,1.0492886178861789,0.8863113897596657,1.0318734793187347,0.954181818181818,1.0,1.068556108770586,0.9766373037150518,1.0982367758186398,1.0377833753148615,0.9363207547169812,1.1408045977011496,-0.0451861204573582,-0.098979121001832,-0.3037416169745134,-0.2539223871273355,-0.2857491243233013,-0.2547736094915072,2020/21,0.5,1.0,0.0,0.5,0.0,-10.5,-24.0,0.45454545454545453,0.5,40.25974025974026,32.333333333333336,61.163419913419915,42.79761904761905,77.01298701298701,60.0,0.0,0.0,1.0,1.0,team2,official
1216545,Kolkata Knight Riders,Sunrisers Hyderabad,36.34905548996458,30.673636363636366,9.727272727272727,8.5,9.727272727272727,8.5,107.9210940574577,90.71212121212122,4.8401613537977175,3.5817582417582416,82.0,94.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-26,0.0,0.0,0.0,0.0,0.0,1.056354633341193,1.0176171388149695,0.932418699186992,1.0,1.06025,1.0,0.946153846153846,0.94680412371134,0.9728073535044044,0.9257536794878808,1.1032745591939546,1.2004318100035984,0.9363207547169812,1.3703155818540436,-0.1527721215463077,-0.098979121001832,-0.6213392072502736,-0.2539223871273355,-0.6264797874730375,-0.2547736094915072,2020/21,0.5,0.0,0.0,0.0,0.0,-11.0,4.0,0.6363636363636364,0.4,56.493506493506494,54.44444444444444,55.96320346320346,60.23076923076924,34.41558441558441,28.666666666666664,0.0,0.0,1.0,1.0,team1,official
1216527,Kings XI Punjab,Rajasthan Royals,18.653006253006254,37.53051948051947,10.5,11.272727272727273,8.444444444444445,11.272727272727273,50.47298380631714,109.7077922077922,5.026896415131709,4.592307692307693,121.0,141.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-27,0.75,1.0,0.75,1.0,0.0,1.4147606696533837,0.9738269276114124,1.1070884146341464,0.8663617886178863,1.0061684460260971,1.0471604938271606,1.0330708661417325,1.0040816326530613,1.167368824205285,1.0570662581386443,1.1002518891687656,0.801007556675063,0.9452380952380952,0.8822222222222222,2.222188852492264,-0.8090467281889042,-0.2383538778000923,0.0014011658394522,-0.23928585207561,-0.0069694908371532,2020/21,0.5,0.0,1.0,0.5,1.0,32.0,18.0,0.5555555555555556,0.45454545454545453,42.55411255411255,35.10101010101011,45.03367003367003,60.26640026640027,57.30158730158731,61.060606060606055,0.0,0.0,1.0,1.0,team2,official
1216547,Mumbai Indians,Royal Challengers Bangalore,34.5556209674978,30.671486185383248,8.409090909090908,9.3,8.409090909090908,10.1,103.65510019468965,88.37162061794416,5.736124401913876,3.7132620320855616,132.0,136.0,"M Chinnaswamy Stadium, Bengaluru",2020-09-28,0.5,0.5,0.5,0.5,0.0,0.9195944352746992,1.0964395189813725,1.1928353658536586,1.1242378048780488,0.8315686274509805,1.1131233595800525,1.2148148148148148,0.954181818181818,1.061662198391421,0.9536576024511682,1.1365239294710328,0.9269521410579344,1.2822997416020672,1.0614973262032086,0.3259855832995194,0.8423983885264796,-0.7272050706755269,2.778823229819627,-0.7194063319684201,2.780826844024323,2020/21,0.5,1.0,0.0,0.5,0.5,7.0,-22.0,0.45454545454545453,0.5,34.06093906093906,52.1468253968254,68.14935064935065,83.5813492063492,78.03030303030303,55.833333333333336,0.0,0.0,1.0,1.0,tie,official
